"Gene","Outcome","Group","Regulation","lfc","padj","Significant"
"DAXX","Survived","Pre-response","None",0.117891813382839,0.999507493356054,FALSE
"PTPRC","Survived","Pre-response","None",-0.116264672490662,0.999507493356054,FALSE
"CEACAM6","Survived","Pre-response","None",0.115960119024495,0.999507493356054,FALSE
"NFKBIA","Survived","Pre-response","None",-0.114747845735865,0.999507493356054,FALSE
"STAT6","Survived","Pre-response","None",0.114481278935335,0.999507493356054,FALSE
"CXCR4","Survived","Pre-response","None",-0.113600125257229,0.999507493356054,FALSE
"NFKB1","Survived","Pre-response","None",0.1131173904501,0.999507493356054,FALSE
"NFE2L2","Survived","Pre-response","None",-0.112649630073516,0.999507493356054,FALSE
"LEF1","Survived","Pre-response","None",-0.112009726576987,0.999507493356054,FALSE
"PSMB7","Survived","Pre-response","None",0.111802083997864,0.999507493356054,FALSE
"IL15","Survived","Pre-response","None",-0.111106530850429,0.999507493356054,FALSE
"ILF3","Survived","Pre-response","None",0.111024636448395,0.999507493356054,FALSE
"CXCR6","Survived","Pre-response","None",-0.110991293215923,0.999507493356054,FALSE
"CD27","Survived","Pre-response","None",0.110849377354116,0.999507493356054,FALSE
"IKZF3","Survived","Pre-response","None",0.110394602963831,0.999507493356054,FALSE
"CD1C","Survived","Pre-response","None",0.10923277752968,0.999507493356054,FALSE
"TWIST2","Survived","Pre-response","None",0.10737015834879,0.999507493356054,FALSE
"ISG20","Survived","Pre-response","None",0.107318031226255,0.999507493356054,FALSE
"IL23A","Survived","Pre-response","None",0.107290100438194,0.999507493356054,FALSE
"SLAMF6","Survived","Pre-response","None",0.107258703138173,0.999507493356054,FALSE
"NCR1","Survived","Pre-response","None",0.106537767123054,0.999507493356054,FALSE
"KIR3DL1","Survived","Pre-response","None",-0.106025550424944,0.999507493356054,FALSE
"NUP107","Survived","Pre-response","None",0.105299362348892,0.999507493356054,FALSE
"TLR2","Survived","Pre-response","None",0.104460942308785,0.999507493356054,FALSE
"SIGIRR","Survived","Pre-response","None",0.103647953443035,0.999507493356054,FALSE
"LITAF","Survived","Pre-response","None",0.101796983791559,0.999507493356054,FALSE
"HDAC4","Survived","Pre-response","None",0.101569621836387,0.999507493356054,FALSE
"ICAM1","Survived","Pre-response","None",-0.100004734971889,0.999507493356054,FALSE
"CXCR2","Survived","Pre-response","None",0.0999551046171998,0.999507493356054,FALSE
"PTGIR","Survived","Pre-response","None",0.098408515779207,0.999507493356054,FALSE
"CD7","Survived","Pre-response","None",0.0979056898931745,0.999507493356054,FALSE
"PSMB8","Survived","Pre-response","None",0.0977545833369255,0.999507493356054,FALSE
"IL1RL1","Survived","Pre-response","None",-0.0970593273639322,0.999507493356054,FALSE
"C14orf166","Survived","Pre-response","None",-0.0963388389669717,0.999507493356054,FALSE
"CD14","Survived","Pre-response","None",0.0962939976795916,0.999507493356054,FALSE
"CFD","Survived","Pre-response","None",0.095263196235198,0.999507493356054,FALSE
"IL6R","Survived","Pre-response","None",-0.0949198526544901,0.999507493356054,FALSE
"MAPK1","Survived","Pre-response","None",0.0943878278314063,0.999507493356054,FALSE
"EIF2A","Survived","Pre-response","None",-0.092922369758325,0.999507493356054,FALSE
"NCAM1","Survived","Pre-response","None",0.092812087465818,0.999507493356054,FALSE
"IL12RB1","Survived","Pre-response","None",-0.0926665772206503,0.999507493356054,FALSE
"PTGS1","Survived","Pre-response","None",0.0924704875983986,0.999507493356054,FALSE
"BST2","Survived","Pre-response","None",0.0918480207053172,0.999507493356054,FALSE
"LCP2","Survived","Pre-response","None",0.0898598020627368,0.999507493356054,FALSE
"MAP3K5","Survived","Pre-response","None",-0.0890844146040237,0.999507493356054,FALSE
"IFNGR2","Survived","Pre-response","None",-0.0886487486518099,0.999507493356054,FALSE
"MAPK3","Survived","Pre-response","None",-0.0876019341179983,0.999507493356054,FALSE
"IFIH1","Survived","Pre-response","None",-0.0865323650571765,0.999507493356054,FALSE
"IRAK4","Survived","Pre-response","None",0.0864657101671362,0.999507493356054,FALSE
"KIT","Survived","Pre-response","None",-0.0861072969993781,0.999507493356054,FALSE
"MAP4K1","Survived","Pre-response","None",0.0840380030916936,0.999507493356054,FALSE
"TNFRSF17","Survived","Pre-response","None",0.0826461273138275,0.999507493356054,FALSE
"CXCR3","Survived","Pre-response","None",-0.082637888926091,0.999507493356054,FALSE
"MEF2D","Survived","Pre-response","None",-0.0808178943662439,0.999507493356054,FALSE
"MAP3K1","Survived","Pre-response","None",0.0807588407602928,0.999507493356054,FALSE
"PTPN22","Survived","Pre-response","None",-0.0806783808352716,0.999507493356054,FALSE
"CISH","Survived","Pre-response","None",0.0803872908581349,0.999507493356054,FALSE
"IFIT2","Survived","Pre-response","None",0.0803867055694329,0.999507493356054,FALSE
"IL16","Survived","Pre-response","None",0.0800549904497974,0.999507493356054,FALSE
"CLEC7A","Survived","Pre-response","None",-0.079616971803933,0.999507493356054,FALSE
"IL10RA","Survived","Pre-response","None",-0.0787405237753678,0.999507493356054,FALSE
"KEAP1","Survived","Pre-response","None",0.077711897816374,0.999507493356054,FALSE
"SMPD3","Survived","Pre-response","None",-0.0772787978368967,0.999507493356054,FALSE
"IRAK3","Survived","Pre-response","None",-0.0770088189645666,0.999507493356054,FALSE
"HSH2D","Survived","Pre-response","None",0.0759965011995885,0.999507493356054,FALSE
"CD55","Survived","Pre-response","None",0.0759952382055324,0.999507493356054,FALSE
"CCR7","Survived","Pre-response","None",-0.0748645072198642,0.999507493356054,FALSE
"CFL1","Survived","Pre-response","None",-0.0747913150431678,0.999507493356054,FALSE
"JAK2","Survived","Pre-response","None",-0.0746934237270533,0.999507493356054,FALSE
"CCRL2","Survived","Pre-response","None",-0.0742956410448414,0.999507493356054,FALSE
"TAP2","Survived","Pre-response","None",0.0741461883611674,0.999507493356054,FALSE
"SKI","Survived","Pre-response","None",0.0739047103485717,0.999507493356054,FALSE
"ANP32B","Survived","Pre-response","None",0.0725070692331133,0.999507493356054,FALSE
"CYBB","Survived","Pre-response","None",-0.0717603007096201,0.999507493356054,FALSE
"BCL3","Survived","Pre-response","None",-0.071629360118731,0.999507493356054,FALSE
"ZAP70","Survived","Pre-response","None",-0.071175224665958,0.999507493356054,FALSE
"UBE2L3","Survived","Pre-response","None",0.0708391497746774,0.999507493356054,FALSE
"S1PR1","Survived","Pre-response","None",0.0705648599792301,0.999507493356054,FALSE
"TNFSF13","Survived","Pre-response","None",0.0692441313757879,0.999507493356054,FALSE
"FASLG","Survived","Pre-response","None",-0.0686284677834399,0.999507493356054,FALSE
"CTNNB1","Survived","Pre-response","None",-0.0671388615221762,0.999507493356054,FALSE
"SYK","Survived","Pre-response","None",0.0670734600418506,0.999507493356054,FALSE
"MAFG","Survived","Pre-response","None",-0.0659789776200599,0.999507493356054,FALSE
"C1QB","Survived","Pre-response","None",-0.0658037674682239,0.999507493356054,FALSE
"LTBR","Survived","Pre-response","None",0.0656614471158417,0.999507493356054,FALSE
"OAZ1","Survived","Pre-response","None",-0.0654341468862576,0.999507493356054,FALSE
"CASP3","Survived","Pre-response","None",0.0654009615948734,0.999507493356054,FALSE
"IRGC","Survived","Pre-response","None",0.0651747163061884,0.999507493356054,FALSE
"IL33","Survived","Pre-response","None",0.0650996487664859,0.999507493356054,FALSE
"THY1","Survived","Pre-response","None",0.0647498412299612,0.999507493356054,FALSE
"LTF","Survived","Pre-response","None",-0.0642229144365531,0.999507493356054,FALSE
"OAS1","Survived","Pre-response","None",0.0640135264927704,0.999507493356054,FALSE
"CD36","Survived","Pre-response","None",-0.0629935193898676,0.999507493356054,FALSE
"IKZF1","Survived","Pre-response","None",0.0625504160168404,0.999507493356054,FALSE
"TLR6","Survived","Pre-response","None",0.0619589095179975,0.999507493356054,FALSE
"NOX1","Survived","Pre-response","None",0.0617298693576753,0.999507493356054,FALSE
"XBP1","Survived","Pre-response","None",-0.0606260513296739,0.999507493356054,FALSE
"MALT1","Survived","Pre-response","None",-0.0606016661160398,0.999507493356054,FALSE
"KLRK1","Survived","Pre-response","None",-0.0604863228745049,0.999507493356054,FALSE
"CREB1","Survived","Pre-response","None",-0.0594442983420258,0.999507493356054,FALSE
"CCL2","Survived","Pre-response","None",-0.058926313829855,0.999507493356054,FALSE
"BATF3","Survived","Pre-response","None",0.0588125486382678,0.999507493356054,FALSE
"EWSR1","Survived","Pre-response","None",-0.0587649954183913,0.999507493356054,FALSE
"ITGA4","Survived","Pre-response","None",-0.0580778517957121,0.999507493356054,FALSE
"STAT3","Survived","Pre-response","None",0.0579549088154483,0.999507493356054,FALSE
"C8B","Survived","Pre-response","None",-0.0578346602154332,0.999507493356054,FALSE
"MX1","Survived","Pre-response","None",-0.0576759992601756,0.999507493356054,FALSE
"CEBPB","Survived","Pre-response","None",0.0573339289988652,0.999507493356054,FALSE
"IL2RG","Survived","Pre-response","None",-0.0566804024305014,0.999507493356054,FALSE
"MAX","Survived","Pre-response","None",-0.0564897324660674,0.999507493356054,FALSE
"FPR2","Survived","Pre-response","None",-0.0563176813811914,0.999507493356054,FALSE
"TGFB1","Survived","Pre-response","None",0.056126485278865,0.999507493356054,FALSE
"CD81","Survived","Pre-response","None",-0.055289685384647,0.999507493356054,FALSE
"PDCD1LG2","Survived","Pre-response","None",0.0546292980927596,0.999507493356054,FALSE
"TLR9","Survived","Pre-response","None",0.0544343091031507,0.999507493356054,FALSE
"ELK1","Survived","Pre-response","None",-0.0542133437323447,0.999507493356054,FALSE
"TNFSF4","Survived","Pre-response","None",0.0538966564407071,0.999507493356054,FALSE
"CD99","Survived","Pre-response","None",-0.0538654051195593,0.999507493356054,FALSE
"TFRC","Survived","Pre-response","None",-0.0528402896910043,0.999507493356054,FALSE
"PLAUR","Survived","Pre-response","None",0.0527540472234653,0.999507493356054,FALSE
"IL1RAP","Survived","Pre-response","None",-0.0526344807830821,0.999507493356054,FALSE
"LTB4R","Survived","Pre-response","None",-0.0519652442604963,0.999507493356054,FALSE
"RAF1","Survived","Pre-response","None",0.0518373826669691,0.999507493356054,FALSE
"POLR2A","Survived","Pre-response","None",-0.0516942219332535,0.999507493356054,FALSE
"C10orf54","Survived","Pre-response","None",0.0511258504093028,0.999507493356054,FALSE
"LTB4R2","Survived","Pre-response","None",-0.0502242827134447,0.999507493356054,FALSE
"ICAM4","Survived","Pre-response","None",-0.0498710458949203,0.999507493356054,FALSE
"MAP2K6","Survived","Pre-response","None",-0.0496062446458847,0.999507493356054,FALSE
"CXCL11","Survived","Pre-response","None",0.0495012740876062,0.999507493356054,FALSE
"AGER","Survived","Pre-response","None",0.0495012740876053,0.999507493356054,FALSE
"AIRE","Survived","Pre-response","None",0.0495012740876053,0.999507493356054,FALSE
"ALOX12","Survived","Pre-response","None",0.0495012740876053,0.999507493356054,FALSE
"APOE","Survived","Pre-response","None",0.0495012740876053,0.999507493356054,FALSE
"AREG","Survived","Pre-response","None",0.0495012740876053,0.999507493356054,FALSE
"ARG1","Survived","Pre-response","None",0.0495012740876053,0.999507493356054,FALSE
"B3GAT1","Survived","Pre-response","None",0.0495012740876053,0.999507493356054,FALSE
"BAD","Survived","Pre-response","None",0.0495012740876053,0.999507493356054,FALSE
"C1R","Survived","Pre-response","None",0.0495012740876053,0.999507493356054,FALSE
"C1S","Survived","Pre-response","None",0.0495012740876053,0.999507493356054,FALSE
"C3","Survived","Pre-response","None",0.0495012740876053,0.999507493356054,FALSE
"C4BPA","Survived","Pre-response","None",0.0495012740876053,0.999507493356054,FALSE
"C5","Survived","Pre-response","None",0.0495012740876053,0.999507493356054,FALSE
"C6","Survived","Pre-response","None",0.0495012740876053,0.999507493356054,FALSE
"C7","Survived","Pre-response","None",0.0495012740876053,0.999507493356054,FALSE
"C8A","Survived","Pre-response","None",0.0495012740876053,0.999507493356054,FALSE
"C8G","Survived","Pre-response","None",0.0495012740876053,0.999507493356054,FALSE
"CCBP2","Survived","Pre-response","None",0.0495012740876053,0.999507493356054,FALSE
"CCL1","Survived","Pre-response","None",0.0495012740876053,0.999507493356054,FALSE
"CCL11","Survived","Pre-response","None",0.0495012740876053,0.999507493356054,FALSE
"CCL13","Survived","Pre-response","None",0.0495012740876053,0.999507493356054,FALSE
"CCL15","Survived","Pre-response","None",0.0495012740876053,0.999507493356054,FALSE
"CCL16","Survived","Pre-response","None",0.0495012740876053,0.999507493356054,FALSE
"CCL17","Survived","Pre-response","None",0.0495012740876053,0.999507493356054,FALSE
"CCL18","Survived","Pre-response","None",0.0495012740876053,0.999507493356054,FALSE
"CCL19","Survived","Pre-response","None",0.0495012740876053,0.999507493356054,FALSE
"CCL20","Survived","Pre-response","None",0.0495012740876053,0.999507493356054,FALSE
"CCL21","Survived","Pre-response","None",0.0495012740876053,0.999507493356054,FALSE
"CCL22","Survived","Pre-response","None",0.0495012740876053,0.999507493356054,FALSE
"CCL23","Survived","Pre-response","None",0.0495012740876053,0.999507493356054,FALSE
"CCL8","Survived","Pre-response","None",0.0495012740876053,0.999507493356054,FALSE
"CCR10","Survived","Pre-response","None",0.0495012740876053,0.999507493356054,FALSE
"CCR8","Survived","Pre-response","None",0.0495012740876053,0.999507493356054,FALSE
"CCRL1","Survived","Pre-response","None",0.0495012740876053,0.999507493356054,FALSE
"CD160","Survived","Pre-response","None",0.0495012740876053,0.999507493356054,FALSE
"CD1B","Survived","Pre-response","None",0.0495012740876053,0.999507493356054,FALSE
"CD1E","Survived","Pre-response","None",0.0495012740876053,0.999507493356054,FALSE
"CD207","Survived","Pre-response","None",0.0495012740876053,0.999507493356054,FALSE
"CD209","Survived","Pre-response","None",0.0495012740876053,0.999507493356054,FALSE
"CD276","Survived","Pre-response","None",0.0495012740876053,0.999507493356054,FALSE
"CD34","Survived","Pre-response","None",0.0495012740876053,0.999507493356054,FALSE
"CD3EAP","Survived","Pre-response","None",0.0495012740876053,0.999507493356054,FALSE
"CD70","Survived","Pre-response","None",0.0495012740876053,0.999507493356054,FALSE
"CDH5","Survived","Pre-response","None",0.0495012740876053,0.999507493356054,FALSE
"CEACAM3","Survived","Pre-response","None",0.0495012740876053,0.999507493356054,FALSE
"CHIT1","Survived","Pre-response","None",0.0495012740876053,0.999507493356054,FALSE
"CLEC5A","Survived","Pre-response","None",0.0495012740876053,0.999507493356054,FALSE
"CLEC6A","Survived","Pre-response","None",0.0495012740876053,0.999507493356054,FALSE
"CRP","Survived","Pre-response","None",0.0495012740876053,0.999507493356054,FALSE
"CSF2","Survived","Pre-response","None",0.0495012740876053,0.999507493356054,FALSE
"CSF3","Survived","Pre-response","None",0.0495012740876053,0.999507493356054,FALSE
"CTSG","Survived","Pre-response","None",0.0495012740876053,0.999507493356054,FALSE
"CX3CL1","Survived","Pre-response","None",0.0495012740876053,0.999507493356054,FALSE
"CXCL1","Survived","Pre-response","None",0.0495012740876053,0.999507493356054,FALSE
"CXCL12","Survived","Pre-response","None",0.0495012740876053,0.999507493356054,FALSE
"CXCL13","Survived","Pre-response","None",0.0495012740876053,0.999507493356054,FALSE
"CXCL2","Survived","Pre-response","None",0.0495012740876053,0.999507493356054,FALSE
"CXCL6","Survived","Pre-response","None",0.0495012740876053,0.999507493356054,FALSE
